"","I","ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","Start","Stop","C","Event","Xi"
"819",639,75,0,0.0487689054571092,1,0.409974617417902,5,2,0.248192513128743,1.93233070033602,1,0.541727791074663,0,0,0,2,0.879234069259837,2,0.545512701850384,1,1,2.50523911597081,2.437,4.49,0,0,1.1461264389522
"820",640,75,0,0.0487689054571092,0,0.934123215731233,2,2,0.248192513128743,1.93233070033602,1,0.541727791074663,0,0,0,2,0.16826130123809,2,0.73012323747389,1,1,4.16205558358808,4.49,6.971,0,0,0.991185534101057
"821",641,75,0,0.0487689054571092,1,0.220497223548591,2,2,0.248192513128743,1.93233070033602,1,0.541727791074663,0,0,0,4,0.431570872897282,2,0.843972926959395,1,0,6.16460300889344,6.971,9.012,0,0,0.988351096845034
"822",642,75,0,0.0487689054571092,1,0.0623400735203177,5,2,0.248192513128743,1.93233070033602,1,0.541727791074663,0,0,0,2,0.270319794071838,2,0.716203036252409,2,0,7.81217506214515,9.012,10.808,0,1,1.15011770385899
"826",643,76,1,0.553726880112663,1,0.411818749736995,1,0,0.430344376014546,1.30462862434797,5,0.0435306348372251,1,1,0,4,0.388305733446032,0,0.854958680225536,0,1,0.433305534068495,0,0.302,0,0,1.05276399455549
"827",644,76,1,0.553726880112663,1,0.897025968646631,4,0,0.430344376014546,1.30462862434797,5,0.0435306348372251,1,1,0,1,0.383968658046797,0,0.420095900539309,0,0,0.591705141444474,0.302,1.644,0,0,1.21721688277113
"828",645,76,1,0.553726880112663,0,0.291272643022239,5,1,0.430344376014546,1.30462862434797,5,0.0435306348372251,1,1,0,1,0.627249174751341,1,0.548677893588319,0,0,1.29616709224901,1.644,2.445,0,0,1.23692015294134
"829",646,76,1,0.553726880112663,0,0.703639284474775,5,1,0.430344376014546,1.30462862434797,5,0.0435306348372251,1,1,0,5,0.309174793306738,1,0.496677527436987,0,1,1.71675833259076,2.445,3.802,0,0,1.23183000908982
"830",647,76,1,0.553726880112663,1,0.924316323827952,4,1,0.430344376014546,1.30462862434797,5,0.0435306348372251,1,1,0,5,0.00338168907910585,1,0.0126692212652415,1,1,2.42882406427134,3.802,7.466,0,0,1.15753657593954
"831",648,76,1,0.553726880112663,0,0.831682222429663,3,2,0.430344376014546,1.30462862434797,5,0.0435306348372251,1,1,0,2,0.453989364439622,1,0.701425799634308,1,0,4.35177896634958,7.466,8,0,0,1.05888921317042
"832",649,76,1,0.553726880112663,1,0.645385667681694,2,2,0.430344376014546,1.30462862434797,5,0.0435306348372251,1,1,0,1,0.945576997706667,1,0.996059606783092,1,0,4.6318594337492,8,9.218,0,0,0.999083832062663
"833",650,76,1,0.553726880112663,1,0.162156449398026,2,2,0.430344376014546,1.30462862434797,5,0.0435306348372251,1,1,0,3,0.154905051225796,1,0.366243481403217,1,1,5.27113776094178,9.218,10.416,0,0,1.00392338069347
"834",651,76,1,0.553726880112663,0,0.854520004242659,2,2,0.430344376014546,1.30462862434797,5,0.0435306348372251,1,1,0,1,0.58265235950239,1,0.783525652252138,1,1,5.90005482320832,10.416,15.114,0,0,1.00701657034376
"835",652,76,1,0.553726880112663,1,0.520765941124409,1,2,0.430344376014546,1.30462862434797,5,0.0435306348372251,1,1,0,5,0.0113589169923216,1,0.579324392601848,1,0,8.36584430804785,15.114,27.223,0,0,0.95154301032854
"836",653,76,1,0.553726880112663,1,0.224847751669586,4,2,0.430344376014546,1.30462862434797,5,0.0435306348372251,1,1,1,2,0.871493705315515,1,0.0118924293201417,2,0,14.7214133606183,27.223,31.405,0,1,1.10881157796258
"837",654,77,0,0.165369813796133,1,0.0739085958339274,4,1,0.340942167676985,1.52416478958912,1,0.221536695724353,1,2,0,1,0.105888231890276,0,0.711832663742825,0,0,0.279056412633508,0,0.127,0,0,1.15132633454117
"838",655,77,0,0.165369813796133,0,0.414700619410723,5,1,0.340942167676985,1.52416478958912,1,0.221536695724353,1,2,1,5,0.422791654011235,1,0.979659248609096,0,0,0.294406005085952,0.127,1.935,0,0,1.21836121814722
"839",656,77,0,0.165369813796133,1,0.804317685309798,1,1,0.340942167676985,1.52416478958912,1,0.221536695724353,1,2,1,3,0.337994483765215,1,0.47426331974566,0,0,0.513302589652785,1.935,6.199,0,0,0.983744098044392
"840",657,77,0,0.165369813796133,0,0.327379520516843,2,1,0.340942167676985,1.52416478958912,1,0.221536695724353,1,2,1,3,0.439006299246103,1,0.695627720328048,0,1,1.02966277097015,6.199,8.908,0,0,1.04956931405444
"841",658,77,0,0.165369813796133,1,0.83015252253972,5,1,0.340942167676985,1.52416478958912,1,0.221536695724353,1,2,1,1,0.966984913451597,1,0.64192366739735,0,1,1.35761960656731,8.908,9.766,0,0,1.20123737686308
"842",659,77,0,0.165369813796133,1,0.777839630143717,3,1,0.340942167676985,1.52416478958912,1,0.221536695724353,1,2,1,1,0.708383934106678,1,0.83466838602908,0,0,1.46146132039518,9.766,10.227,0,0,1.08749327693899
"843",660,77,0,0.165369813796133,1,0.52074793796055,3,2,0.340942167676985,1.52416478958912,1,0.221536695724353,1,2,1,4,0.6062956165988,1,0.50463904463686,0,0,1.5173604145216,10.227,12.674,0,0,1.03711852499582
"844",661,77,0,0.165369813796133,0,0.0194699442945421,2,2,0.340942167676985,1.52416478958912,1,0.221536695724353,1,2,1,5,0.516716266050935,1,0.397743529640138,1,0,1.81359318656172,12.674,19.918,0,0,1.00146006355142
"845",662,77,0,0.165369813796133,0,0.320499808527529,4,2,0.340942167676985,1.52416478958912,1,0.221536695724353,1,2,1,4,0.19118723878637,1,0.304957340471447,1,1,2.69075618946445,19.918,27.001,0,0,1.10345779561561
"846",663,77,0,0.165369813796133,0,0.695946288527921,5,2,0.340942167676985,1.52416478958912,1,0.221536695724353,1,2,1,5,0.994288965361193,1,0.157017146470025,1,1,3.5483409306808,27.001,30.175,0,0,1.15568614815569
"847",664,77,0,0.165369813796133,0,0.327897627605125,1,2,0.340942167676985,1.52416478958912,1,0.221536695724353,1,2,1,2,0.570290469331667,1,0.926390637177974,2,0,3.93266951651149,30.175,32.546,0,1,0.94968466778247
"848",665,78,1,0.589947559172288,0,0.830393105279654,5,2,0.412766994442791,1.67995688971132,5,0.740256942342967,1,1,0,3,0.737662393366918,0,0.902519410243258,0,0,0.0872615196276456,0,0.233,0,0,1.17069260592364
"849",666,78,1,0.589947559172288,0,0.772349266801029,2,2,0.412766994442791,1.67995688971132,5,0.740256942342967,1,1,0,2,0.529748820699751,0,0.332370505435392,1,0,0.154857050941564,0.233,2.62,0,0,1.00820949754816
"850",667,78,1,0.589947559172288,0,0.814900896977633,5,2,0.412766994442791,1.67995688971132,5,0.740256942342967,1,1,0,5,0.979414837202057,0,0.187473202124238,1,1,0.84768466729342,2.62,5.636,0,0,1.17087398611026
"851",668,78,1,0.589947559172288,1,0.87487189960666,5,2,0.412766994442791,1.67995688971132,5,0.740256942342967,1,1,1,4,0.485818434739485,0,0.418811383191496,1,1,1.72303508964707,5.636,8.215,0,0,1.15852860569382
"852",669,78,1,0.589947559172288,1,0.0164388339035213,4,2,0.412766994442791,1.67995688971132,5,0.740256942342967,1,1,1,1,0.607693609083071,0,0.0796078918501735,1,0,2.47145899530231,8.215,9.568,0,0,1.1115273797284
"853",670,78,1,0.589947559172288,0,0.347817426081747,2,2,0.412766994442791,1.67995688971132,5,0.740256942342967,1,1,1,5,0.545674905646592,1,0.506051761331037,1,1,2.86407096098572,9.568,10.802,0,0,1.01249876609975
"854",671,78,1,0.589947559172288,1,0.132563864346594,5,2,0.412766994442791,1.67995688971132,5,0.740256942342967,1,1,1,5,0.665767744882032,1,0.435753679368645,1,0,3.22230016548546,10.802,11.212,0,0,1.16716045444204
"855",672,78,1,0.589947559172288,1,0.546241411007941,4,2,0.412766994442791,1.67995688971132,5,0.740256942342967,1,1,1,1,0.792021087836474,1,0.827929882565513,1,0,3.34130808517834,11.212,11.652,0,0,1.10565405128634
"856",673,78,1,0.589947559172288,1,0.497056925436482,2,2,0.412766994442791,1.67995688971132,5,0.740256942342967,1,1,1,3,0.0950377332046628,1,0.146136862691492,1,0,3.46890894365295,11.652,16.85,0,0,1.00092933790447
"857",674,78,1,0.589947559172288,1,0.0408878254238516,1,2,0.412766994442791,1.67995688971132,5,0.740256942342967,1,1,1,3,0.232852785149589,1,0.560050091007724,2,0,4.97767585022524,16.85,33.238,0,1,0.95646660671863
"859",675,79,1,0.703672542469576,0,0.389646348077804,5,1,0.465826805913821,1.01462549017742,3,0.988398414105177,1,2,0,1,0.60876741190441,0,0.319778945297003,0,1,0.090400424785912,0,0.163,0,0,1.23755822139252
"860",676,79,1,0.703672542469576,1,0.515478594927117,5,1,0.465826805913821,1.01462549017742,3,0.988398414105177,1,2,0,1,0.290917375357822,0,0.878683087183163,0,0,0.132030979298582,0.163,0.981,0,0,1.22370352850236
"861",677,79,1,0.703672542469576,1,0.305617597186938,1,1,0.465826805913821,1.01462549017742,3,0.988398414105177,1,2,0,4,0.422273854259402,0,0.959321786882356,1,1,0.341792160995332,0.981,1.669,0,0,1.00398848236209
"862",678,79,1,0.703672542469576,0,0.931185463443398,5,1,0.465826805913821,1.01462549017742,3,0.988398414105177,1,2,0,1,0.451452811714262,1,0.0720705292187631,1,0,0.517842957837805,1.669,2.646,0,0,1.23087447343724
"863",679,79,1,0.703672542469576,1,0.998463620897382,3,1,0.465826805913821,1.01462549017742,3,0.988398414105177,1,2,0,5,0.977221120148897,1,0.935928117018193,1,0,0.768181345698907,2.646,5.513,0,0,1.10191777015856
"864",680,79,1,0.703672542469576,1,0.0272718176711351,5,1,0.465826805913821,1.01462549017742,3,0.988398414105177,1,2,0,5,0.882376027991995,1,0.946763320127502,1,0,1.50281996617224,5.513,6.813,0,0,1.22969233905646
"865",681,79,1,0.703672542469576,1,0.33416810980998,2,1,0.465826805913821,1.01462549017742,3,0.988398414105177,1,2,0,3,0.644311248091981,1,0.306562919402495,1,0,1.83564469668085,6.813,9.956,0,0,1.05516277521143
"866",682,79,1,0.703672542469576,1,0.0604262908454984,2,1,0.465826805913821,1.01462549017742,3,0.988398414105177,1,2,1,1,0.0771192845422775,1,0.866479218704626,1,1,2.64094264847505,9.956,19.312,0,1,1.05805515400433
"870",683,80,1,0.0895370943471789,1,0.0035784998908639,5,0,0.913867087569088,1.00394300557673,4,0.408851567422971,0,2,0,4,0.4207843397744,1,0.221289332490414,0,1,0.160397818079218,0,0.207,0,0,1.28512962139982
"871",684,80,1,0.0895370943471789,0,0.784122672164813,3,0,0.913867087569088,1.00394300557673,4,0.408851567422971,0,2,0,1,0.548839263385162,1,0.301600453210995,0,1,0.170082200902717,0.207,1.782,0,0,1.16538807626506
"872",685,80,1,0.0895370943471789,0,0.163098408607766,5,0,0.913867087569088,1.00394300557673,4,0.408851567422971,0,2,1,4,0.106900900602341,1,0.335241108201444,0,1,0.243956192591277,1.782,2.743,0,0,1.2959763986647
"873",686,80,1,0.0895370943471789,0,0.51760040060617,2,0,0.913867087569088,1.00394300557673,4,0.408851567422971,0,2,1,2,0.0664551665540785,1,0.999799001263455,0,0,0.288999616571797,2.743,3.787,0,0,1.1115099063049
"874",687,80,1,0.0895370943471789,1,0.890913388691843,4,0,0.913867087569088,1.00394300557673,4,0.408851567422971,0,2,1,4,0.773785286350176,1,0.494221305474639,0,1,0.337946048496448,3.787,4.356,0,0,1.21165384092686
"875",688,80,1,0.0895370943471789,0,0.697245815303177,5,0,0.913867087569088,1.00394300557673,4,0.408851567422971,0,2,1,4,0.568817559396848,2,0.835042116465047,0,0,0.364589272464005,4.356,7.309,0,0,1.28907242944108
"876",689,80,1,0.0895370943471789,1,0.53893408854492,3,0,0.913867087569088,1.00394300557673,4,0.408851567422971,0,2,1,3,0.252585415262729,2,0.873283339897171,1,1,0.503044703374497,7.309,8.277,0,0,1.15662470907527
"877",690,80,1,0.0895370943471789,0,0.0859951740130782,1,0,0.913867087569088,1.00394300557673,4,0.408851567422971,0,2,1,2,0.525700144004077,2,0.190390481613576,1,0,0.54840465624877,8.277,8.849,0,0,1.06187415661597
"878",691,80,1,0.0895370943471789,1,0.441802256274968,3,0,0.913867087569088,1.00394300557673,4,0.408851567422971,0,2,1,5,0.772892446955666,2,0.162493381416425,1,0,0.575238384307848,8.849,9.812,0,0,1.15774870563854
"879",692,80,1,0.0895370943471789,1,0.666204371023923,4,1,0.913867087569088,1.00394300557673,4,0.408851567422971,0,2,1,3,0.465256994590163,2,0.572689083172008,2,1,0.620386270968888,9.812,11.437,0,1,1.15515360587797
"881",693,81,1,0.0912947955075651,0,0.33833632292226,1,1,0.808583711506799,1.45225678104907,3,0.959469331428409,1,2,0,2,0.221747659146786,1,0.597724800696597,0,0,0.439664871897548,0,0.346,0,0,1.00755800333091
"882",694,81,1,0.0912947955075651,0,0.861809708410874,1,1,0.808583711506799,1.45225678104907,3,0.959469331428409,1,2,0,2,0.547497499501333,1,0.46983103826642,0,0,0.5233410989452,0.346,0.891,0,0,1.00229748605663
"883",695,81,1,0.0912947955075651,1,0.0794327715411782,5,1,0.808583711506799,1.45225678104907,3,0.959469331428409,1,2,0,2,0.831637145020068,1,0.994158997200429,0,0,0.655153272986117,0.891,2.7,0,0,1.22154764984144
"884",696,81,1,0.0912947955075651,1,0.36718232370913,5,1,0.808583711506799,1.45225678104907,3,0.959469331428409,1,2,0,1,0.925485506886616,1,0.0334524121135473,1,0,1.09273862783456,2.7,6.49,0,0,1.21803770429765
"885",697,81,1,0.0912947955075651,0,0.746117019560188,3,1,0.808583711506799,1.45225678104907,3,0.959469331428409,1,2,0,1,0.843490708386526,1,0.935062370030209,2,0,2.00925400521474,6.49,11.774,0,0,1.10899231398152
"886",698,81,1,0.0912947955075651,0,0.13031332870014,3,1,0.808583711506799,1.45225678104907,3,0.959469331428409,1,2,1,3,0.0631324236746877,1,0.487932972377166,2,1,3.28713404555107,11.774,13.712,0,0,1.11584260009203
"887",699,81,1,0.0912947955075651,0,0.135670026065782,5,1,0.808583711506799,1.45225678104907,3,0.959469331428409,1,2,1,3,0.853173829615116,1,0.496980842901394,2,1,3.7557743322028,13.712,14.134,0,0,1.23313073392087
"888",700,81,1,0.0912947955075651,0,0.241066536866128,4,2,0.808583711506799,1.45225678104907,3,0.959469331428409,1,2,1,5,0.613884474849328,2,0.715308940503746,2,1,3.85788498273275,14.134,17.213,0,0,1.11460745272327
"889",701,81,1,0.0912947955075651,0,0.623318497091532,5,2,0.808583711506799,1.45225678104907,3,0.959469331428409,1,2,1,1,0.750383019680157,2,0.29880390688777,2,0,4.60257248914659,17.213,17.558,0,1,1.16728409367043
"892",702,82,1,0.675518319476396,0,0.870793734211475,4,1,0.717635417124256,1.18383194855414,4,0.56457205535844,0,1,0,4,0.921922629931942,1,0.576127062086016,0,1,0.154728855472058,0,0.369,0,0,1.17122152876027
"893",703,82,1,0.675518319476396,1,0.104262024629861,3,1,0.717635417124256,1.18383194855414,4,0.56457205535844,0,1,0,5,0.320453936932608,1,0.0305190922226757,0,0,0.280692880795074,0.369,0.935,0,0,1.11150234362951
"894",704,82,1,0.675518319476396,0,0.806736771250144,3,1,0.717635417124256,1.18383194855414,4,0.56457205535844,0,1,0,2,0.890826256247237,1,0.657574587501585,1,0,0.474323480141733,0.935,1.666,0,0,1.11481426825665
"895",705,82,1,0.675518319476396,1,0.72051103063859,4,1,0.717635417124256,1.18383194855414,4,0.56457205535844,0,1,0,2,0.120951772900298,1,0.745679898653179,1,0,0.724280635723203,1.666,2.616,0,0,1.16131161958325
"896",706,82,1,0.675518319476396,0,0.0611577942036092,2,1,0.717635417124256,1.18383194855414,4,0.56457205535844,0,1,1,3,0.0729430930223316,1,0.0547854420728981,1,1,1.04869862025884,2.616,3.098,0,0,1.06838013114895
"897",707,82,1,0.675518319476396,1,0.929786416236311,4,1,0.717635417124256,1.18383194855414,4,0.56457205535844,0,1,1,4,0.848475883016363,1,0.356139095500112,1,1,1.21366372794284,3.098,3.831,0,0,1.15888382149135
"898",708,82,1,0.675518319476396,0,0.687521033920348,4,1,0.717635417124256,1.18383194855414,4,0.56457205535844,0,1,1,4,0.723182478453964,2,0.327102464390919,2,1,1.4640142898006,3.831,5.265,0,0,1.17337002628576
"899",709,82,1,0.675518319476396,1,0.194816827075556,1,1,0.717635417124256,1.18383194855414,4,0.56457205535844,0,1,1,2,0.866323250345886,2,0.325328823644668,2,0,1.95431649172864,5.265,6.069,0,0,1.00481858715545
"900",710,82,1,0.675518319476396,1,0.851145908236504,2,1,0.717635417124256,1.18383194855414,4,0.56457205535844,0,1,1,4,0.301671699387953,2,0.596551113529131,2,1,2.22912533740241,6.069,8.018,0,0,1.04942639467485
"901",711,82,1,0.675518319476396,1,0.571731086820364,5,2,0.717635417124256,1.18383194855414,4,0.56457205535844,0,1,1,5,0.0310811966191977,2,0.427441952750087,2,0,2.89526335370159,8.018,11.611,0,0,1.1630407043051
"902",712,82,1,0.675518319476396,0,0.226204537553713,5,2,0.717635417124256,1.18383194855414,4,0.56457205535844,0,1,1,3,0.852134479675442,2,0.879723056452349,2,1,4.12313847855168,11.611,31.361,0,1,1.17879548041617
"903",713,83,1,0.822687325533479,0,0.371166855562478,1,2,0.575837775832042,1.19226231891662,1,0.0918205762282014,0,1,0,4,0.17944931355305,1,0.402781275566667,0,1,0.130701245740056,0,0.367,0,0,0.965137408742918
"904",714,83,1,0.822687325533479,1,0.285998927196488,3,2,0.575837775832042,1.19226231891662,1,0.0918205762282014,0,1,0,3,0.00891203084029257,1,0.177336354507133,0,1,0.432563119385521,0.367,1.056,0,0,1.05692831362072
"905",715,83,1,0.822687325533479,1,0.0662045585922897,1,2,0.575837775832042,1.19226231891662,1,0.0918205762282014,0,1,0,1,0.77508645830676,1,0.000248074298724532,0,0,0.999859293955659,1.056,5.309,0,0,0.958452597755135
"906",716,83,1,0.822687325533479,0,0.758249766426161,5,2,0.575837775832042,1.19226231891662,1,0.0918205762282014,0,1,0,3,0.84563316591084,1,0.423888746416196,1,1,4.4994179518238,5.309,6.549,0,0,1.17426729643781
"907",717,83,1,0.822687325533479,1,0.619058744516224,2,2,0.575837775832042,1.19226231891662,1,0.0918205762282014,0,1,0,2,0.786327556706965,1,0.695984679972753,1,0,5.51972215060302,6.549,7.054,0,0,1.00203836044807
"908",718,83,1,0.822687325533479,0,0.319376573432237,4,2,0.575837775832042,1.19226231891662,1,0.0918205762282014,0,1,0,2,0.928971788613126,1,0.961358295753598,2,1,5.93556723082456,7.054,10.967,0,0,1.1219105806352
"909",719,83,1,0.822687325533479,1,0.567839322146028,2,2,0.575837775832042,1.19226231891662,1,0.0918205762282014,0,1,0,5,0.0234999118838459,1,0.50627150083892,2,1,9.15603909044383,10.967,13.168,0,0,1.0025517301695
"910",720,83,1,0.822687325533479,1,0.394156248308718,1,2,0.575837775832042,1.19226231891662,1,0.0918205762282014,0,1,1,3,0.509313872549683,1,0.718549456214532,2,0,10.9668056728622,13.168,19.656,0,0,0.955314484825449
"911",721,83,1,0.822687325533479,0,0.852589188609272,1,2,0.575837775832042,1.19226231891662,1,0.0918205762282014,0,1,1,4,0.720109977992252,1,0.496756182517856,2,0,16.3061868326444,19.656,26.758,0,1,0.960502188158621
"914",722,84,0,0.35674894740805,0,0.0154242096468806,4,0,0.289855882991105,1.09078162047081,1,0.974330789875239,1,1,0,5,0.297075028065592,0,0.124221114208922,0,0,0.889593048486859,0,0.127,0,0,1.22557883085169
"915",723,84,0,0.35674894740805,1,0.734037602320313,4,0,0.289855882991105,1.09078162047081,1,0.974330789875239,1,1,0,5,0.8661892877426,0,0.679137038998306,1,1,0.907875990891637,0.127,0.698,0,0,1.20469583193821
"916",724,84,0,0.35674894740805,0,0.746583122992888,1,0,0.289855882991105,1.09078162047081,1,0.974330789875239,1,1,0,2,0.870271369582042,0,0.534476983360946,1,0,0.989924130147291,0.698,1.562,0,0,1.04718086011368
"917",725,84,0,0.35674894740805,0,0.43481410597451,2,0,0.289855882991105,1.09078162047081,1,0.974330789875239,1,1,0,5,0.353262424468994,0,0.932435123482719,1,0,1.11418057733726,1.562,2.332,0,0,1.10430850131333
"918",726,84,0,0.35674894740805,1,0.214642866747454,3,0,0.289855882991105,1.09078162047081,1,0.974330789875239,1,1,1,3,0.834014065796509,0,0.517382534453645,1,0,1.2249850699273,2.332,5.097,0,0,1.1519095698594
"919",727,84,0,0.35674894740805,0,0.775058249942958,2,1,0.289855882991105,1.09078162047081,1,0.974330789875239,1,1,1,2,0.664871922228485,1,0.832788788946345,2,0,1.62258347448204,5.097,5.69,0,0,1.04688271648477
"920",728,84,0,0.35674894740805,1,0.804833344416693,4,1,0.289855882991105,1.09078162047081,1,0.974330789875239,1,1,1,1,0.354281368432567,1,0.150110407266766,2,0,1.70782534203518,5.69,7.799,0,0,1.14513113179055
"921",729,84,0,0.35674894740805,0,0.945666087558493,2,1,0.289855882991105,1.09078162047081,1,0.974330789875239,1,1,1,3,0.463742482475936,1,0.83203036012128,2,0,2.01123538233679,7.799,8.275,1,0,1.04509817523627
"925",730,85,0,0.654025976080447,0,0.732129519805312,2,2,0.75554892141372,1.30959082581103,2,0.224914343096316,1,1,0,3,0.832517462549731,1,0.581357706803828,0,0,0.824080687016249,0,0.847,0,0,0.999219269491537
"926",731,85,0,0.654025976080447,1,0.0266429767943919,4,2,0.75554892141372,1.30959082581103,2,0.224914343096316,1,1,0,5,0.258990698028356,2,0.248058596160263,0,0,1.20257641691732,0.847,1.519,0,0,1.10106052611341
